Company,52-Week Low,Recent Price,52-Week High,Beta,Daily Volume (3-month avg),Daily Volume (10-day avg),52-Week Change,52-Week Change relative to S&P500,Market Capitalization,Shares Outstanding,Float,Annual Dividend,Dividend Yield,Last Split,Book Value,Earnings (ttm),Earnings (mrq),Sales (per share),Cash,Price/Book,Price/Earnings,Price/Sales,Sales (ttm),EBITDA,Income,Profit Margin,Operating Margin,Fiscal Year Ends,Most recent quarter,Return Assets,Return Equity,Current Ratio,Debt/Equity,Total Cash,Shares Short,Percent of Float,Shares Short (Prior Month),Short Ratio,Daily Volume,Start Price,End Price,Company Return,Market Return,DCV,Delta Return
perl,0.4,0.57,1.875,2.09,13.4K,13.0K,-63.50%,-57.90%,5.47M,9.59M,3.90M,none,none,none,0.23,-0.22,-0.1,3.93,0.14,2.51,none,0.14,36.3M,3.17M,-2.04M,-5.60%,-6.80%,31-May,none,-5.92%,-61.58%,0.69,8.69,1.29M,68.0K,1.70%,78.0K,6.8,10.0K,0.53,0.44,-16.98,1.61,7155,-18.59
pery,4.25,7.89,9,0.57,10.9K,"7,000",43.50%,65.60%,51.9M,6.58M,2.00M,none,none,none,13.35,1.18,0.15,43.69,0.02,0.59,6.71,0.18,286.4M,33.2M,7.72M,2.70%,9.20%,31-Jan,none,none,none,none,none,none,none,none,none,none,none,7.9,9.5,20.25,1.61,129560,18.64
pesi,1.25,3.05,3.89,0.99,220.2K,190.0K,68.20%,94.20%,93.3M,30.6M,11.9M,none,none,none,1.16,-0.13,-0.02,2.93,0.04,2.62,none,1.04,69.6M,6.50M,-3.04M,-4.20%,3.70%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,3.16,2.6,-17.72,1.61,442084,-19.33
petd,4.38,5.949,8.85,0.63,30.1K,33.0K,8.20%,24.90%,96.6M,16.2M,11.5M,none,none,none,5.85,0.96,0.19,11.13,1.36,1.02,6.18,0.53,184.8M,32.0M,16.0M,8.60%,12.30%,31-Dec,none,9.49%,18.43%,0.9,0.16,22.0M,"3,000",0.00%,"2,000",0.11,28.0K,5.89,6.17,4.75,1.61,64201,3.14
petm,2.25,8.77,9,1.64,844.5K,1.03M,211.80%,259.90%,981.9M,112.0M,84.0M,none,none,none,2.56,-0.17,0.05,20.95,0.56,3.43,none,0.42,2.37B,43.4M,-18.1M,-0.80%,-0.20%,28-Jan,none,none,none,none,none,none,none,none,none,none,none,8.92,9.84,10.31,1.61,11793132,8.7
pex,8.3,9.08,10.75,0.36,11.3K,"3,000",-5.70%,8.90%,116.4M,12.8M,5.40M,none,none,none,8.12,1.84,0.24,5.53,0.05,1.12,4.94,1.64,56.2M,42.8M,17.6M,31.30%,55.00%,31-Dec,none,12.21%,23.85%,0.78,0.37,590.0K,0,none,0,none,"7,000",9.07,9,-0.77,1.61,907,-2.38
pfbi,5.125,8.5,9.4,-0.03,"4,364",10.0K,41.70%,63.50%,44.5M,5.23M,3.80M,0.6,7.06%,none,11.25,0.16,0.01,12.05,3.9,0.76,54.14,0.71,63.0M,none,820.0K,1.30%,none,31-Dec,none,0.10%,1.44%,none,none,none,none,none,none,none,none,8.62,8.3,-3.71,1.61,17240,-5.32
pfbx,10.4,15.45,24.75,none,"1,864","2,000",-13.00%,0.50%,86.9M,5.63M,2.90M,0.24,1.55%,none,14.1,0.65,0.23,6.99,5.59,1.1,23.81,2.21,40.3M,none,3.76M,9.30%,none,31-Dec,none,0.64%,4.79%,none,none,none,none,none,none,none,none,15.45,14.9,-3.56,1.61,0,-5.17
pfcb,28.5,44.1,46.46,0.53,317.4K,264.0K,18.80%,37.10%,526.7M,11.9M,11.4M,none,none,none,10.99,1.12,0.28,24.09,2.81,4.01,39.2,1.83,298.2M,36.8M,13.9M,4.70%,8.90%,31-Dec,none,10.20%,13.10%,1.57,0.02,33.6M,5.34M,46.90%,5.75M,14.96,357.0K,44.81,47.3,5.56,1.61,5852186,3.95
pfco,1.08,1.8,5.3,1.19,"4,591","4,000",-4.00%,10.80%,10.7M,5.97M,2.10M,0.16,8.89%,none,6.7,-2.79,0.2,11.54,0.41,0.27,none,0.16,63.4M,none,-14.8M,-23.30%,-24.00%,31-Dec,none,-6.92%,-36.39%,none,0.12,2.46M,"1,000",0.00%,"1,000",0.2,"5,000",1.41,1.35,-4.26,1.61,7473,-5.86
pfdc,14.188,16,17,0.21,636,"1,000",8.00%,24.70%,56.1M,3.51M,3.10M,0.6,3.75%,none,16.28,1.27,0.28,9.62,2.77,0.98,12.56,1.66,35.6M,none,4.69M,13.20%,43.20%,30-Sep,none,none,none,none,none,none,none,none,none,none,none,16,16.1,0.63,1.61,0,-0.98
pfe,34,43.31,48.063,0.66,12.1M,9.57M,-0.40%,14.90%,272.3B,6.29B,6.22B,0.44,1.02%,none,3.01,1.12,0.33,4.9,1.5,14.41,38.5,8.83,31.5B,10.7B,7.21B,22.90%,30.70%,31-Dec,none,20.31%,41.55%,1.53,0.45,9.46B,23.3M,0.40%,22.1M,2.01,11.6M,43.69,39.85,-8.79,1.61,424111937,-10.4
pfed,12.75,17.76,19.9,0.25,"2,182","4,000",37.90%,59.20%,22.3M,1.26M,600.0K,0.48,2.70%,none,22.2,1.3,0.38,12.39,0.8,0.8,13.7,1.43,16.7M,none,1.73M,10.40%,37.80%,31-Dec,none,0.71%,6.10%,none,none,1.02M,0,none,0,none,"2,000",18.09,17.76,-1.82,1.61,139293,-3.43
pffb,17.563,26.92,28.85,0.4,26.3K,21.0K,49.60%,72.60%,354.5M,13.2M,8.20M,0.32,1.19%,none,20.8,2.35,0.68,17.88,2.98,1.29,11.46,1.51,234.3M,none,30.8M,13.20%,41.70%,31-Mar,none,1.04%,11.96%,none,none,39.3M,81.0K,1.00%,62.0K,2.53,32.0K,26.56,,0,1.61,154048,-1.61
pffc,5,12,12.3,0.07,"3,591","1,000",113.30%,146.20%,14.8M,1.23M,900.0K,0.24,2.00%,none,8.49,0.47,0.12,6.11,0.35,1.41,25.59,1.97,7.54M,none,578.0K,7.70%,34.20%,30-Sep,none,0.56%,5.56%,none,none,430.0K,0,none,0,none,"2,000",12,12.03,0.25,1.61,0,-1.36
pfg,20.4,22.95,23.99,none,none,1.32M,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,22.95,24,4.58,1.61,23812920,2.97
pfgc,20.25,34,35.25,0.35,721.9K,383.0K,54.50%,78.40%,1.49B,43.8M,38.5M,none,none,none,10.39,1.04,0.34,82.62,0.37,3.27,32.54,0.41,3.00B,94.9M,38.0M,1.30%,2.30%,30-Dec,none,none,none,none,none,none,none,none,none,none,none,34,35.17,3.44,1.61,16853800,1.83
pfgi,20.74,22.68,38.438,0.88,111.4K,165.0K,-29.00%,-18.00%,1.12B,49.2M,39.8M,0.96,4.23%,none,19.12,1.04,-0.16,22.45,5.52,1.19,21.83,1.01,1.13B,none,52.3M,4.70%,none,31-Dec,none,0.37%,5.40%,none,none,none,none,none,none,none,none,22.34,26.28,17.64,1.61,3386744,16.03
pfi,1.364,5.64,6.75,none,"4,136","4,000",230.80%,281.80%,24.8M,4.39M,2.40M,none,none,none,5.56,0.79,0.19,5.07,1.67,1.01,7.18,1.11,22.3M,none,3.45M,15.50%,none,31-Dec,none,1.34%,15.43%,none,none,none,none,none,none,none,none,5.64,5.64,0,1.61,25944,-1.61
pfin,5,6.35,7.875,0.82,"1,091",0,9.20%,26.10%,22.4M,3.53M,900.0K,none,none,none,9.56,0.58,0.14,19.14,0.02,0.66,10.89,0.33,69.4M,6.07M,2.11M,3.00%,4.80%,31-Dec,none,3.89%,6.38%,2.77,0.24,65.0K,"2,000",0.20%,"1,000",0.67,"3,000",6.36,7.16,12.58,1.61,636,10.97
pfnc,5.6,6.85,9.875,0.56,"6,227",10.0K,-15.70%,-2.70%,38.0M,5.54M,3.70M,0.23,3.34%,none,9.1,0.23,0.16,11.98,7.91,0.75,29.27,0.57,68.8M,none,1.42M,2.10%,none,31-Dec,none,0.16%,2.80%,none,none,none,none,none,none,none,none,6.85,7.5,9.49,1.61,26030,7.88
pfp,4.58,7.6,13,0.85,"3,045","4,000",-30.90%,-20.30%,1.03B,136.1M,74.8M,none,none,none,1.2,0.15,0.03,4.66,0.32,6.32,51.35,1.63,1.18B,139.1M,33.6M,5.20%,9.00%,28-Jan,none,none,none,none,none,none,none,none,none,none,none,7.75,8.75,12.9,1.61,3875,11.29
pfsb,13.563,20.7,23.1,0.75,20.0K,30.0K,50.50%,73.80%,158.0M,7.63M,4.30M,0.24,1.16%,none,15.15,1.61,0.45,15.22,1.97,1.37,12.85,1.36,121.9M,none,12.9M,10.60%,34.50%,30-Jun,none,0.73%,11.28%,none,none,15.1M,143.0K,3.30%,146.0K,8.41,17.0K,20.65,24.82,20.19,1.61,968485,18.58
pfsl,6.625,8.5,9.37,1.17,"6,364","2,000",19.30%,37.70%,37.9M,4.45M,2.80M,0.28,3.29%,none,9.62,0.3,-0.22,6.42,3.44,0.88,28.52,1.32,28.4M,none,1.37M,4.80%,none,30-Sep,none,0.34%,3.17%,none,none,none,none,none,none,none,none,8.55,8.65,1.17,1.61,9405,-0.44
pfsw,0.35,0.93,1.594,none,38.1K,24.0K,29.30%,49.30%,16.8M,18.1M,17.4M,none,none,none,2.16,-0.14,-0.03,2.38,0.83,0.43,none,0.39,42.8M,3.17M,-2.60M,-6.10%,-7.90%,31-Mar,none,-4.56%,-6.69%,2.37,0.12,14.9M,769.0K,4.40%,766.0K,21.36,36.0K,0.95,0.85,-10.53,1.61,28690,-12.14
pg,55.96,77.46,79.313,0.29,3.15M,2.57M,4.80%,20.90%,100.4B,1.30B,1.28B,1.52,1.96%,none,8.3,1.99,0.79,28.33,2.4,9.34,38.89,2.73,39.0B,6.87B,2.75B,7.40%,12.10%,30-Jun,none,8.07%,25.18%,1.14,1.02,3.10B,15.2M,1.20%,13.7M,4.95,3.06M,76.3,79.13,3.71,1.61,209153560,2.1
pga,0.4,0.75,3.25,1.98,41.7K,79.0K,-65.70%,-60.40%,20.0M,26.6M,25.3M,none,none,none,13.64,-0.59,-0.04,30.63,0.05,0.06,none,0.02,795.7M,26.3M,-15.2M,-1.90%,0.20%,31-Dec,none,-2.08%,-4.13%,0.69,0.65,1.45M,206.0K,0.80%,206.0K,5.02,41.0K,0.72,0.89,23.61,1.61,29880,22
pgc,32.273,37,42.273,0.12,591,"1,000",-3.10%,11.90%,123.1M,3.33M,2.70M,0.55,1.47%,none,18.63,2.45,0.68,11.58,4.45,1.99,15.11,3.19,39.3M,none,8.30M,21.10%,none,31-Dec,none,1.38%,14.48%,none,none,none,none,none,none,none,none,37.25,36.82,-1.15,1.61,29800,-2.76
pge,8.26,9.99,15.313,0.28,122.1K,69.0K,-34.50%,-24.40%,156.9M,15.7M,2.00M,1.35,13.51%,none,19.36,-0.56,-0.29,17.11,1.82,0.52,none,0.58,223.5M,107.3M,-5.77M,-0.10%,5.60%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,9.99,9.23,-7.61,1.61,199800,-9.22
pgeo,3.12,4.1,7.14,0.81,14.5K,16.0K,-13.70%,-0.40%,61.4M,15.0M,6.70M,none,none,none,3.24,0.2,0.01,5,0.4,1.27,20.4,0.82,74.7M,13.3M,3.00M,4.00%,5.80%,31-Dec,none,3.71%,6.63%,1.3,0.39,5.94M,"2,000",0.00%,"1,000",0.1,20.0K,4.06,4.39,8.13,1.61,123424,6.52
pgf,7.5,8.95,11,0.71,20.6K,49.0K,-4.50%,10.20%,38.4M,4.29M,3.10M,none,none,none,11.49,-3.65,-0.97,0.14,0.31,0.78,none,62.45,617.0K,-567.0K,-15.7M,none,-91.90%,31-Dec,none,-26.15%,-27.25%,none,0,1.33M,0,none,0,none,21.0K,8.92,8.95,0.34,1.61,76712,-1.27
pgi,0.81,0.87,7.68,0.99,127.5K,82.0K,-84.20%,-81.70%,27.8M,32.0M,10.9M,0.08,9.20%,none,5.59,-1.42,-0.36,25.65,1.01,0.16,none,0.03,820.8M,42.1M,-45.4M,-5.50%,5.10%,30-Dec,none,-3.04%,-22.50%,2.74,6.08,32.4M,336.0K,3.10%,69.0K,1.21,278.0K,0.84,0.75,-10.71,1.61,40824,-12.32
pgl,34.35,38.42,46.938,-0.02,165.3K,141.0K,-8.00%,6.20%,1.36B,35.4M,34.7M,2.04,5.31%,none,23.34,2.74,-0.38,64.16,1.45,1.65,14.04,0.6,2.27B,269.7M,97.1M,4.30%,7.50%,30-Sep,none,none,none,none,none,none,none,none,none,none,none,38.08,37.93,-0.39,1.61,5967136,-2
pglaf,0.41,0.65,1.563,0.2,"5,364",10.0K,-25.70%,-14.30%,15.9M,24.4M,20.7M,none,none,none,0.44,-0.23,-0.06,0.08,0.29,1.49,none,8.28,1.55M,-4.50M,-4.48M,none,none,30-Jun,none,-44.87%,-49.93%,7.67,0.01,6.31M,"1,000",0.00%,0,0.25,"4,000",0.65,0.61,-6.15,1.61,65,-7.76
pgld,1,1.185,2.375,0.75,727,"1,000",-21.00%,-8.80%,3.56M,3.01M,500.0K,none,none,none,3.72,-0.05,-0.01,9.23,0.04,0.32,none,0.13,28.1M,598.0K,-163.0K,-0.60%,0%,30-Sep,none,none,none,none,none,none,none,none,none,none,none,1.01,1,-0.99,1.61,6868,-2.6
pgn,38.78,41.45,49.375,-0.02,435.2K,352.0K,-4.00%,10.80%,9.07B,218.7M,192.5M,2.12,5.12%,none,28.36,3.03,1.77,40.43,0.47,1.46,13.68,1.02,7.84B,2.27B,620.7M,7.90%,13.90%,31-Dec,none,3.40%,11.84%,0.85,1.61,103.9M,3.24M,1.70%,2.86M,8.18,396.0K,41.19,45.03,9.32,1.61,14255859,7.71
pgnx,10,15.24,30,2.23,33.2K,59.0K,-38.60%,-29.10%,189.1M,12.4M,6.90M,none,none,none,5.58,-0.04,-0.24,1,4.38,2.73,none,15.24,13.1M,-8.96M,118.0K,0.90%,-74.40%,31-Dec,none,0.17%,0.17%,32.92,0,54.4M,37.0K,0.50%,49.0K,1.12,33.0K,15,18.47,23.13,1.61,579000,21.52
pgo,4.96,6.71,14.688,1.27,484.8K,1.60M,-41.00%,-31.90%,693.5M,103.3M,102.3M,none,none,none,14.64,-1.13,0.17,9.43,0.8,0.46,none,0.71,967.3M,241.5M,-115.5M,-11.90%,-2.90%,31-Dec,none,-2.63%,-7.70%,0.88,1.39,82.5M,1.03M,1.00%,1.12M,3.3,313.0K,6.85,7.96,16.2,1.61,9772210,14.6
pgr,82.125,146.53,148.95,1.12,391.0K,288.0K,53.30%,77.00%,10.7B,73.3M,63.5M,0.28,0.19%,none,42.3,4.45,1.28,96.24,0.32,3.46,32.96,1.52,7.26B,none,334.7M,4.60%,6.60%,31-Dec,none,3.21%,11.37%,none,0.24,23.4M,1.65M,2.60%,1.33M,3.79,436.0K,147.11,149.37,1.54,1.61,71980923,-0.07
pgtv,4.69,10.66,32.75,1.48,588.0K,389.0K,-61.40%,-55.50%,606.9M,56.9M,22.0M,none,none,none,14.59,-5.73,-1.71,15.22,0.9,0.73,none,0.7,845.6M,-14.6M,-318.3M,-34.40%,-32.20%,31-Dec,none,-11.41%,-42.70%,0.66,1.48,51.0M,2.44M,11.10%,2.54M,3.54,689.0K,9.71,10.41,7.21,1.61,4859855,5.6
ph,30.4,41.05,50.1,1.03,475.7K,481.0K,6.10%,22.50%,4.81B,117.3M,96.2M,0.72,1.75%,none,22,2.42,0.52,51.54,0.3,1.86,16.97,0.8,5.97B,780.7M,279.7M,4.70%,7.20%,30-Jun,none,5.23%,11.23%,1.5,0.56,35.4M,1.43M,1.50%,1.18M,3.4,421.0K,40.62,45.91,13.02,1.61,17320368,11.41
pha,36.5,44.4,61,0.34,5.99M,8.06M,-22.80%,-10.90%,57.2B,1.29B,1.28B,0.54,1.22%,none,9.28,1.26,0.32,14.32,1.46,4.78,35.35,3.1,18.9B,2.82B,1.65B,9.10%,12.00%,31-Dec,none,6.47%,13.95%,1.75,0.47,1.88B,15.9M,1.20%,11.2M,2.28,6.99M,44.16,42.65,-3.42,1.61,210771264,-5.03
phar,5.78,7.6,13.813,1.3,12.8K,17.0K,-38.00%,-28.40%,71.3M,9.38M,5.60M,none,none,none,1.15,-1.33,-0.23,0.47,2.11,6.6,none,16,4.02M,-7.80M,-11.1M,none,none,31-Dec,none,-37.11%,-120.33%,12.19,0.01,16.6M,276.0K,4.90%,278.0K,23,12.0K,7.3,7.25,-0.68,1.61,91980,-2.29
phc,16.375,33.5,35.35,-0.07,"2,955","3,000",69.60%,95.80%,191.7M,5.72M,5.40M,1,2.98%,none,21.76,2.19,0.66,15.09,7.76,1.54,15.3,2.22,89.9M,none,13.0M,14.50%,none,31-Dec,none,1.06%,10.59%,none,none,none,none,none,none,none,none,33.25,37,11.28,1.61,6650,9.67
phcc,17.31,33.029,44.5,0.3,586.9K,447.0K,14.10%,31.70%,1.50B,45.4M,14.5M,none,none,none,5.59,0.59,0.17,16.52,3.13,5.91,56.08,2,732.8M,38.7M,26.1M,3.60%,4.90%,30-Dec,none,none,none,none,none,none,none,none,none,none,none,32.9,35.19,6.96,1.61,19404420,5.35
phel,10.875,18.5,24.12,0.34,"3,091","2,000",59.10%,83.70%,97.3M,5.26M,2.70M,none,none,none,16.79,-0.42,0.9,52.1,1.14,1.1,none,0.35,273.7M,19.2M,-1.97M,-0.70%,-0.80%,31-Dec,none,-0.88%,-2.31%,1.86,0.78,5.99M,0,none,0,none,"6,000",18.5,20,8.11,1.61,0,6.5
phfc,6.5,11.4,13.15,0.14,"1,000",0,65.80%,91.40%,17.5M,1.53M,700.0K,0.36,3.16%,none,14.55,0.14,0.07,20.87,0.61,0.78,80.28,0.55,30.5M,none,208.0K,0.70%,22.90%,30-Sep,none,none,none,none,none,none,none,none,none,none,none,11.4,11.16,-2.11,1.61,0,-3.71
phg,15.03,27.07,42.625,1.33,1.07M,1.09M,-22.80%,-10.90%,34.5B,1.27B,1.26B,0.55,2.03%,none,13.61,0.84,-0.56,23.51,0.59,1.99,32.19,1.15,30.5B,3.30B,1.19B,5.40%,3.00%,31-Dec,none,4.82%,6.46%,1.65,0.39,753.7M,1.93M,0.20%,2.27M,2.06,939.0K,26.76,29.11,8.78,1.61,16976544,7.17
phgn,0.93,1.03,7.125,0.74,"3,909","4,000",-62.50%,-56.80%,39.2M,38.1M,11.8M,none,none,none,0.38,-0.35,-0.07,none,0.08,2.72,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,1.08,1.52,40.74,1.61,27540,39.13
phhm,11.75,24,27.1,0.97,14.6K,17.0K,48.80%,71.80%,547.6M,22.8M,8.70M,none,none,none,10.95,0.83,0.29,27.68,3.92,2.19,28.74,0.87,629.7M,50.1M,19.0M,3.00%,5.80%,30-Mar,none,none,none,none,none,none,none,none,none,none,none,23.96,23.95,-0.04,1.61,368984,-1.65
phi,6.55,7.88,20.75,1.26,193.9K,226.0K,-51.70%,-44.20%,1.33B,168.5M,25.3M,none,none,none,3.45,-4.62,-2.21,8.23,0.72,2.28,none,0.96,1.34B,485.8M,-752.1M,-23.70%,10.20%,31-Dec,none,-5.41%,-58.49%,0.92,4.77,120.9M,3.40M,13.40%,3.57M,19.66,173.0K,7.66,8.24,7.57,1.61,544626,5.96
phli,0.25,3.89,8.38,2.07,42.5K,17.0K,301.40%,363.40%,23.5M,6.04M,2.70M,none,none,none,0.88,0.07,0,1.12,0.43,4.42,58.94,3.49,6.30M,481.0K,667.0K,10.60%,6.90%,31-Dec,none,17.53%,21.17%,8.13,0,2.55M,10.0K,0.40%,"7,000",0.16,64.0K,3.59,3.77,5.01,1.61,37695,3.4
phly,24.25,34.631,41.3,0.23,114.8K,340.0K,28.30%,48.00%,722.1M,20.9M,11.5M,none,none,none,17.31,2.12,0.32,20.59,2.54,2,16.3,1.68,325.6M,none,32.6M,10.00%,16.40%,31-Dec,none,4.24%,14.17%,none,0.1,45.3M,200.0K,1.70%,212.0K,4.25,47.0K,35.96,37.71,4.87,1.61,9011576,3.26
phm,26.1,39.25,50.24,0.81,538.5K,521.0K,-1.10%,14.20%,2.31B,58.9M,41.2M,0.16,0.41%,none,36.82,5.85,1.52,102.26,1.01,1.07,6.71,0.38,4.69B,457.8M,268.5M,5.70%,9.20%,31-Dec,none,7.60%,18.61%,none,1.03,59.8M,2.10M,5.10%,2.57M,3.91,537.0K,39.17,44.67,14.04,1.61,19972783,12.43
phmd,0.49,0.92,9.875,2.31,161.2K,66.0K,-90.40%,-89.00%,17.6M,19.1M,14.7M,none,none,none,0.66,-0.83,-0.19,0.24,0.04,1.39,none,3.8,4.46M,-13.6M,-15.1M,none,none,31-Dec,none,-73.69%,-89.05%,1.6,0,829.0K,289.0K,2.00%,1.23M,3.04,95.0K,0.83,1.85,122.89,1.61,96944,121.28
phoc,1.4,2.35,3.875,0.17,864,"1,000",-1.10%,14.20%,3.77M,1.60M,1.00M,none,none,none,5,0.46,0.12,7.27,1.88,0.47,5.17,0.32,12.0M,1.69M,746.0K,6.20%,11.00%,31-Dec,none,7.43%,9.78%,5.42,0,3.02M,0,none,"1,000",none,"1,000",2.35,2.2,-6.38,1.61,0,-7.99
phon,0.7,1,2.125,-0.36,"3,773","5,000",-52.90%,-45.70%,3.28M,3.28M,900.0K,none,none,none,1.92,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,1,1.03,3,1.61,0,1.39
phr,2.45,2.5,17.188,0.27,"6,818",23.0K,-85.40%,-83.10%,18.4M,7.34M,5.90M,1.48,59.20%,none,3.98,6.22,0.11,2.76,1.17,0.63,0.4,0.91,20.4M,10.1M,46.8M,232.70%,12.80%,31-Dec,none,34.88%,86.17%,none,0,8.61M,0,none,0,none,"2,000",2.46,2.51,2.03,1.61,18204,0.42
phsb,10.188,16,18.25,0.14,"1,636","2,000",50.60%,73.80%,40.5M,2.53M,800.0K,0.4,2.50%,none,11.57,0.86,0.22,7.72,0.61,1.38,18.61,2.07,19.2M,none,2.14M,11.10%,41.60%,31-Dec,none,0.78%,7.49%,none,none,1.56M,0,none,"1,000",none,"1,000",15.75,11.95,-24.13,1.61,15750,-25.74
phst,0.75,1.75,5.125,none,18.6K,13.0K,-56.20%,-49.50%,32.4M,18.5M,6.70M,none,none,none,0.91,-1.2,-0.25,0.71,0.93,1.92,none,2.46,12.9M,-16.1M,-21.9M,none,none,31-Mar,none,none,none,none,none,none,none,none,none,none,none,1.57,1.48,-5.73,1.61,10048,-7.34
phsy,10.25,17.55,40.5,0.55,931.0K,751.0K,28.80%,48.70%,606.0M,34.5M,19.7M,none,none,none,59.95,1.67,0.48,349.11,60.18,0.29,10.51,0.05,11.8B,151.5M,56.5M,0.50%,0.60%,31-Dec,none,1.10%,2.79%,1.2,0.38,2.08B,9.45M,48.00%,8.85M,5.39,1.75M,17.31,16,-7.57,1.61,9044475,-9.18
phtn,16.688,39.13,40.66,1.6,269.0K,374.0K,52.30%,75.80%,505.6M,12.9M,11.4M,none,none,none,10.42,-0.48,-0.67,5.27,6.14,3.76,none,7.43,71.1M,-11.3M,-6.57M,-9.20%,-16.20%,30-Sep,none,-4.21%,-4.82%,7.66,0,84.1M,1.97M,17.30%,1.99M,6.99,282.0K,38.51,45.65,18.54,1.61,12307796,16.93
phx,3,3.4,6.05,0.67,"4,955","6,000",-12.30%,1.30%,33.7M,9.91M,4.10M,none,none,none,-0.24,-0.97,-0.25,0.11,0.46,none,none,29.86,1.07M,-6.80M,-9.05M,none,none,30-Dec,none,none,none,none,none,none,none,none,none,none,none,3.4,3.45,1.47,1.61,25840,-0.14
phy,3.82,4.58,5.87,0.53,70.8K,62.0K,3.20%,19.10%,125.6M,27.4M,27.2M,0.9,19.65%,none,3.54,0,0.39,none,0.09,1.29,none,none,0,none,0,none,none,31-Oct,none,0.00%,0.00%,none,0,2.37M,1.49M,5.50%,1.38M,27.57,54.0K,4.65,4.72,1.51,1.61,355260,-0.1
phyx,0.5,0.61,17.438,1.08,54.0K,52.0K,-96.30%,-95.80%,5.14M,8.42M,7.10M,none,none,none,1.59,-1.31,-0.66,0.48,1.55,0.38,none,1.28,4.01M,-12.1M,-11.0M,none,none,31-Dec,none,-49.95%,-54.94%,5.33,0,13.0M,405.0K,5.70%,400.0K,4.31,94.0K,0.65,2.18,235.38,1.61,60450,233.78
pi,3.875,11.59,11.8,0.69,"3,500","4,000",144.00%,181.60%,509.4M,44.0M,42.2M,none,none,none,8.16,0.81,0.08,29.88,0.62,1.42,14.36,0.39,1.36B,109.9M,36.1M,3.00%,3.90%,31-Dec,none,4.22%,10.77%,2.04,1.84,30.2M,"6,000",0.00%,0,2,"3,000",11.56,12.21,5.62,1.61,82076,4.01
pic,1.01,2,2.625,0.41,10.4K,10.0K,28.00%,47.70%,21.1M,10.5M,7.10M,none,none,none,4.12,-2.9,0.11,38.89,0.08,0.49,none,0.05,411.8M,-10.1M,-30.4M,-7.40%,-6.00%,30-Jun,none,none,none,none,none,none,none,none,none,none,none,2,1.64,-18,1.61,2200,-19.61
pico,9.625,13.41,16.01,0.72,15.0K,"8,000",11.80%,29.00%,166.2M,12.4M,6.00M,none,none,none,16.02,-0.06,0.11,5.76,1.15,0.84,none,2.33,71.4M,none,-702.0K,-1.80%,-4.50%,31-Dec,none,-0.33%,-0.34%,none,0.08,14.3M,31.0K,0.50%,24.0K,2.58,12.0K,13.29,12.5,-5.94,1.61,124926,-7.55
pii,35.1,52.95,55.7,0.72,146.4K,121.0K,40.30%,61.90%,1.22B,23.0M,17.9M,1,1.89%,none,9.52,3.71,1.38,63.08,0.51,5.56,14.28,0.84,1.49B,191.7M,87.3M,5.90%,8.40%,31-Dec,none,15.75%,42.92%,1.03,0.18,11.7M,1.42M,7.90%,1.38M,11.05,128.0K,52.74,57.75,9.5,1.61,6787638,7.89
piii,2.96,5.5,29.25,none,72.8K,26.0K,-67.90%,-62.90%,119.9M,21.8M,14.0M,none,none,none,6.06,0.04,-0.17,5.8,2.11,0.91,148.65,0.95,126.0M,3.96M,777.0K,0.60%,-0.30%,31-Dec,none,0.50%,0.60%,6.97,0.08,46.1M,164.0K,1.20%,150.0K,7.81,21.0K,5.66,5.96,5.3,1.61,122256,3.69
pik,5.75,8.4,9.75,none,"9,818",11.0K,-1.20%,14.10%,102.9M,12.2M,6.90M,none,none,none,6.93,0.87,0.16,25.45,0.04,1.21,9.61,0.33,289.2M,26.9M,9.38M,3.20%,6.00%,31-Dec,none,5.57%,12.47%,2.09,0.35,555.0K,11.0K,0.20%,20.0K,1.57,"7,000",8.25,8.69,5.33,1.61,23925,3.72
pill,10,13.51,25.194,1.7,17.0K,"7,000",-3.50%,11.40%,38.1M,2.82M,2.20M,none,none,none,9.97,-17.64,-1.85,32.63,2.96,1.35,none,0.41,39.1M,-4.26M,-23.2M,-32.80%,-45.10%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,14,22.24,58.86,1.61,42000,57.25
pim,5.72,6.15,6.82,0.2,114.2K,96.0K,1.40%,17.10%,615.8M,100.1M,99.1M,0.54,8.78%,none,6.94,0.2,0.13,0.68,0.03,0.89,31.22,9.01,68.3M,62.2M,19.8M,29.00%,91.00%,30-Sep,none,2.64%,2.76%,none,0,2.88M,14.0K,0.00%,19.0K,0.11,126.0K,6.15,6,-2.44,1.61,776130,-4.05
pio,16.85,24.25,34.7,1.05,"9,273","1,000",-24.20%,-12.50%,4.36B,179.6M,71.8M,none,none,none,15.04,0.76,0.08,29.65,4.71,1.61,31.87,0.82,5.34B,535.2M,137.0M,2.70%,5.10%,31-Mar,none,2.97%,5.09%,2.03,0.16,846.8M,11.0K,0.00%,"4,000",0.65,17.0K,24.25,22.65,-6.6,1.61,0,-8.21
