Company,52-Week Low,Recent Price,52-Week High,Beta,Daily Volume (3-month avg),Daily Volume (10-day avg),52-Week Change,52-Week Change relative to S&P500,Market Capitalization,Shares Outstanding,Float,Annual Dividend,Dividend Yield,Last Split,Book Value,Earnings (ttm),Earnings (mrq),Sales (per share),Cash,Price/Book,Price/Earnings,Price/Sales,Sales (ttm),EBITDA,Income,Profit Margin,Operating Margin,Fiscal Year Ends,Most recent quarter,Return Assets,Return Equity,Current Ratio,Debt/Equity,Total Cash,Shares Short,Percent of Float,Shares Short (Prior Month),Short Ratio,Daily Volume,Start Price,End Price,Company Return,Market Return,DCV,Delta Return
"SGK","8.563","9.55","11.50","0.09","3,318","2,000","-0.1%","+31.8%","204.4M","21.4M","9.20M","0.13","1.36%","none","3.58","0.34","0.10","8.95","0.07","2.66","28.01","1.07","192.3M","18.3M","7.31M","3.8%","8.4%","Dec 31","none","4.23%","9.78%","1.67","0.90","1.52M","113.0K","1.2%","111.0K","37.67","3,000","9.60","10.04","4.58","0.80","31680.00","3.78"
"SGL","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","11.21","11.30","0.80","0.80","323969.00","-0.00"
"SGMO","5.52","7.98","35.25","none","113.4K","237.0K","-71.6%","-62.6%","177.9M","22.3M","6.00M","none","none","none","2.89","-0.42","-0.11","0.18","2.68","2.76","none","44.98","3.86M","-13.7M","-9.10M","none","none","Dec 31","none","-13.33%","-13.62%","55.31","0","59.8M","1.04M","17.4%","1.01M","8.48","123.0K","6.91","8.04","16.35","0.80","918339.00","15.55"
"SGNT","1.063","1.81","6.828","5.65","113.5K","119.0K","-73.4%","-64.9%","83.0M","45.9M","14.7M","none","none","none","0.83","-1.28","-0.17","1.58","0.31","2.18","none","1.14","50.4M","-33.5M","-39.4M","-78.2%","-77.4%","Dec 31","none","-72.51%","-112.90%","1.62","0.15","11.5M","418.0K","2.8%","501.0K","3.46","121.0K","1.37","1.64","19.71","0.80","118505.00","18.90"
"SGP","32.35","36.27","60.00","0.78","4.11M","4.31M","-23.2%","+1.3%","53.1B","1.46B","1.26B","0.64","1.76%","none","4.66","1.60","0.43","6.62","1.75","7.78","22.64","5.48","9.75B","3.39B","2.36B","24.2%","31.6%","Dec 31","none","21.99%","38.31%","1.73","0.13","2.56B","8.81M","0.7%","8.67M","2.47","3.56M","37.25","37.18","-0.19","0.80","181400050.00","-0.99"
"SGR","23.00","33.87","63.48","1.39","979.2K","697.0K","-3.6%","+27.2%","1.39B","41.0M","37.3M","none","none","none","14.12","1.30","0.42","35.26","11.16","2.40","25.99","0.96","1.42B","128.9M","52.0M","3.7%","6.8%","Aug 31","none","4.43%","11.26%","1.96","0.90","457.3M","5.41M","14.5%","4.39M","4.15","1.30M","30.95","27.40","-11.47","0.80","17195820.00","-12.27"
"SGRP","0.219","1.72","2.27","-1.02","4,636","3,000","+19.6%","+57.8%","31.4M","18.3M","3.10M","none","none","none","0.72","0.08","0.02","3.70","none","2.37","21.50","0.46","77.6M","6.19M","1.69M","2.2%","4.1%","Dec 31","none","3.03%","13.53%","1.00","1.12","none","0","none","6,000","none","7,000","2.20","1.30","-40.91","0.80","1540.00","-41.71"
"SGSF","1.72","1.97","39.75","none","61.6K","139.0K","-94.7%","-93.0%","49.6M","25.2M","13.3M","none","none","none","3.93","-0.91","-0.34","0.85","2.12","0.50","none","2.31","18.8M","-20.9M","-20.5M","none","none","Dec 31","none","-22.69%","-27.27%","11.38","0","53.2M","417.0K","3.1%","432.0K","8.69","48.0K","2.66","2.05","-22.93","0.80","374262.00","-23.74"
"SGU","15.50","20.45","21.89","0.09","99.7K","79.0K","+16.0%","+53.1%","472.5M","23.1M","21.5M","2.30","11.25%","none","9.21","0.31","-1.38","50.68","0.41","2.22","66.40","0.40","1.07B","87.5M","10.7M","1.0%","4.2%","Sep 30","none","1.54%","5.51%","1.18","1.89","9.39M","68.0K","0.3%","517.0K","0.65","104.0K","20.21","21.51","6.43","0.80","1467246.00","5.63"
"SGY","29.66","34.62","69.00","1.02","251.5K","311.0K","-36.1%","-15.7%","906.5M","26.2M","21.9M","none","none","none","25.38","5.49","1.10","17.80","1.96","1.36","6.30","1.95","403.3M","315.0M","123.3M","30.6%","47.7%","Dec 31","none","15.49%","24.72%","1.00","0.15","51.4M","792.0K","3.6%","908.0K","3.13","253.0K","31.85","39.54","24.14","0.80","8226855.00","23.34"
"SHD","1.50","5.79","7.20","0.29","14.9K","10.0K","+189.5%","+282.0%","21.4M","3.70M","1.50M","none","none","none","3.18","0.51","0.08","15.55","0.14","1.82","11.27","0.37","59.3M","3.99M","1.99M","3.4%","6.2%","July 31","none","7.97%","18.92%","2.02","0.32","525.0K","5,000","0.3%","5,000","0.23","22.0K","5.85","5.23","-10.60","0.80","31590.00","-11.40"
"SHEL","0.56","0.70","4.188","0.76","27.8K","32.0K","-71.6%","-62.6%","22.3M","31.8M","4.00M","none","none","none","1.09","0","-0.32","none","none","0.64","none","none","0","none","0","none","none","Dec 29","none","none","none","none","none","none","none","none","none","none","none","0.71","0.4806","-32.31","0.80","27193.00","-33.11"
"SHFL","7.25","12.31","23.30","0.37","371.5K","337.0K","+49.2%","+96.9%","222.4M","18.1M","16.4M","none","none","none","2.42","0.62","0.17","2.61","1.02","5.09","19.89","4.72","47.7M","22.1M","11.3M","23.8%","35.3%","Oct 31","none","28.28%","34.32%","3.58","0.01","18.5M","510.0K","3.1%","425.0K","1.31","390.0K","11.65","12.60","8.15","0.80","4452630.00","7.35"
"SHI","7.00","9.50","17.15","1.05","10.1K","8,000","-22.4%","+2.3%","684.0M","72.0M","8.70M","none","none","none","23.19","1.72","0.88","34.35","2.24","0.41","5.54","0.28","2.47B","321.1M","123.2M","4.5%","5.7%","Dec 31","none","4.73%","7.62%","1.12","0.25","161.5M","53.0K","0.6%","47.0K","4.42","12.0K","9.25","10.28","11.14","0.80","39775.00","10.33"
"SHLM","8.98","10.99","14.43","0.49","79.2K","99.0K","-2.9%","+28.2%","320.6M","29.2M","21.6M","0.54","4.91%","none","10.51","0.47","0.22","33.71","1.08","1.05","23.33","0.33","985.7M","59.9M","13.8M","1.4%","3.2%","Aug 31","none","2.33%","4.34%","3.46","0.36","31.6M","114.0K","0.5%","272.0K","1.90","60.0K","11","11.90","8.18","0.80","1380500.00","7.38"
"SHLO","2.05","2.48","7.69","1.05","2,727","10.0K","-60.3%","-47.6%","36.7M","14.8M","3.40M","none","none","none","11.90","-1.99","-0.43","45.53","0.02","0.21","none","0.05","674.4M","3.73M","-29.4M","-4.4%","-3.5%","Oct 31","none","-5.24%","-16.00%","1.79","1.32","313.0K","6,000","0.2%","8,000","6.00","1,000","2.60","2.18","-16.15","0.80","34840.00","-16.96"
"SHLR","7.75","12.90","18.70","-0.37","64.5K","46.0K","+43.3%","+89.1%","523.0M","40.5M","2.20M","none","none","none","10.18","0.79","0.40","27.75","1.05","1.27","16.35","0.47","774.4M","58.1M","26.4M","3.4%","6.5%","Mar 31","none","3.95%","10.16%","none","1.41","42.4M","133.0K","6.0%","120.0K","2.38","56.0K","12.25","16.39","33.80","0.80","218050.00","32.99"
"SHOO","6.75","9.74","19.89","1.81","160.3K","136.0K","+33.2%","+75.8%","114.6M","11.8M","8.00M","none","none","none","7.70","1.39","0.34","18.27","2.31","1.26","6.99","0.53","225.9M","32.1M","17.2M","7.6%","12.4%","Dec 31","none","19.12%","22.30%","8.03","0.00","26.8M","210.0K","2.6%","147.0K","2.28","92.0K","10","9.08","-9.20","0.80","526000.00","-10.00"
"SHPGY","34.39","44.47","65.875","0.99","938.2K","734.0K","-18.4%","+7.7%","7.02B","157.8M","149.9M","none","none","none","7.09","0.18","-0.76","5.36","1.97","6.27","247.06","8.29","675.4M","32.9M","-21.7M","-3.2%","4.5%","Dec 31","none","-1.75%","-2.26%","2.85","0.01","303.3M","4.12M","2.7%","3.49M","5.07","813.0K","42.12","44.65","6.01","0.80","14198652.00","5.20"
"SHR","43.50","55.35","56.45","none","5,227","10.0K","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","53.05","51.25","-3.39","0.80","143235.00","-4.20"
"SHRP","7.90","8.10","20.50","2.24","84.7K","88.0K","-51.5%","-35.9%","96.4M","11.9M","5.50M","none","none","none","7.26","0.69","-0.31","34.30","0.82","1.11","11.74","0.24","430.4M","24.1M","9.71M","2.3%","3.4%","Jan 31","none","6.38%","11.29%","1.99","0.03","9.81M","993.0K","18.1%","1.07M","15.28","65.0K","8.94","7.10","-20.58","0.80","295914.00","-21.39"
"SHS","6.813","8.05","10.63","0.44","23.5K","12.0K","-6.0%","+24.1%","381.7M","47.4M","10.0M","0.28","3.48%","none","7.57","0.55","0.09","19.07","0.23","1.06","14.72","0.42","876.0M","120.2M","25.1M","3.8%","6.5%","Dec 31","none","none","none","none","none","none","none","none","none","none","none","7.81","7.30","-6.53","0.80","83567.00","-7.33"
"SHU","21.875","30.89","32.19","0.24","97.6K","158.0K","+38.4%","+82.7%","1.01B","32.6M","30.5M","2.08","6.73%","none","17.92","1.47","0.38","7.06","0.50","1.72","20.98","4.38","211.6M","125.6M","44.1M","24.3%","38.8%","Dec 31","none","4.15%","8.12%","none","0.61","14.9M","192.0K","0.6%","67.0K","1.90","101.0K","29.90","30.06","0.54","0.80","3946800.00","-0.27"
"SHW","18.875","22.51","27.25","0.88","434.0K","496.0K","+7.2%","+41.5%","3.52B","156.3M","130.1M","0.58","2.58%","none","7.87","-0.09","0.58","32.13","0.09","2.86","none","0.70","5.13B","308.1M","-13.3M","-0.3%","1.8%","Dec 31","none","-0.33%","-0.86%","1.18","0.61","13.4M","1.80M","1.4%","1.48M","4.46","405.0K","22.33","24.36","9.09","0.80","11964414.00","8.29"
"SIAL","31.938","44.24","51.49","0.12","404.2K","658.0K","+24.6%","+64.5%","3.29B","74.4M","46.9M","0.33","0.75%","none","10.97","1.72","0.49","14.61","0.51","4.03","25.66","3.03","1.13B","274.2M","133.2M","11.8%","17.2%","Dec 31","none","9.77%","15.28%","1.62","0.50","37.8M","1.05M","2.2%","567.0K","3.06","343.0K","45.45","37.51","-17.47","0.80","46681695.00","-18.27"
"SIB","17.563","25.76","36.10","0.59","126.1K","119.0K","+34.3%","+77.2%","777.9M","30.2M","27.5M","0.64","2.48%","none","17.16","1.81","0.49","11.37","3.23","1.50","14.25","2.27","361.6M","none","57.4M","15.9%","39.4%","Dec 31","none","1.09%","10.06%","none","none","107.1M","105.0K","0.4%","146.0K","0.51","208.0K","26.00","28.90","11.15","0.80","2735200.00","10.35"
"SID","9.10","9.11","37.20","1.78","33.6K","35.0K","-71.0%","-61.7%","653.5M","71.7M","29.4M","none","none","none","16.60","4.00","1.00","27.13","21.72","0.55","2.28","0.34","1.95B","639.0M","274.0M","9.9%","26.4%","Dec 31","none","3.84%","17.80%","1.28","2.10","1.56B","411.0K","1.4%","287.0K","12.84","32.0K","9.71","10.29","5.97","0.80","704946.00","5.17"
"SIE","2.75","8.40","11.15","0.27","195.6K","92.0K","+54.5%","+103.8%","234.1M","27.9M","13.4M","none","none","none","3.47","0.43","0.10","55.22","12.48","2.42","19.40","0.15","1.44B","65.2M","11.2M","0.8%","2.8%","Dec 31","none","1.02%","12.73%","1.13","2.64","343.5M","276.0K","2.1%","390.0K","1.60","172.0K","8.37","7.37","-11.95","0.80","1215324.00","-12.75"
"SIEB","3.453","4.66","7.75","1.58","5,000","9,000","-25.4%","-1.6%","104.8M","22.5M","2.50M","0.16","3.43%","none","1.65","0.21","0.04","1.68","1.06","2.83","22.09","2.78","38.5M","9.65M","4.87M","12.6%","22.5%","Dec 31","none","12.17%","13.52%","none","0","23.8M","64.0K","2.6%","64.0K","16.00","4,000","4.50","4.2528","-5.49","0.80","9900.00","-6.30"
"SIF","4.40","4.99","7.45","0.51","12.2K","11.0K","-9.3%","+19.7%","25.6M","5.14M","3.10M","0.20","4.01%","none","9.17","0.73","0.29","20.80","2.42","0.54","6.84","0.24","107.1M","9.55M","3.77M","3.5%","4.9%","Sep 30","none","4.51%","8.04%","2.96","0.39","12.4M","0","none","0","none","6,000","4.95","5.45","10.10","0.80","46530.00","9.30"
"SIFY","0.72","1.12","12.875","none","87.3K","78.0K","-89.3%","-85.8%","103.9M","92.7M","26.8M","none","none","none","2.19","-0.70","-0.18","0.43","0.24","0.51","none","2.60","39.7M","-36.3M","-65.2M","none","none","Mar 31","none","-26.94%","-29.28%","3.60","0.00","22.3M","399.0K","1.5%","396.0K","4.11","97.0K","1.09","0.98","-10.09","0.80","82622.00","-10.90"
"SIGA","1.625","3.30","5.469","0.67","23.6K","55.0K","-20.0%","+5.6%","30.2M","9.16M","4.50M","none","none","none","0.09","-0.75","-0.07","0.17","0.15","35.12","none","19.18","1.30M","-3.26M","-5.59M","none","none","Dec 31","none","-150.72%","-337.90%","1.52","0.26","1.18M","7,000","0.2%","9,000","0.26","27.0K","2.66","2.67","0.38","0.80","19684.00","-0.43"
"SIGI","15.25","23.96","28.21","0.23","29.1K","25.0K","+37.4%","+81.3%","608.6M","25.4M","20.0M","0.60","2.50%","none","23.10","1.14","0.34","39.66","0.34","1.04","21.00","0.60","1.04B","none","29.7M","2.9%","3.0%","Dec 31","none","1.14%","5.20%","none","0.28","8.52M","92.0K","0.5%","87.0K","2.00","46.0K","23","21.48","-6.61","0.80","170200.00","-7.41"
"SIGM","0.83","1.35","4.313","2.10","18.4K","15.0K","-46.0%","-28.7%","22.0M","16.3M","14.4M","none","none","none","1.01","-0.78","-0.16","0.90","0.54","1.33","none","1.51","14.6M","-12.4M","-12.8M","-87.3%","-89.9%","Jan 31","none","-32.85%","-55.35%","2.02","0.76","8.75M","64.0K","0.4%","63.0K","4.27","15.0K","1.12","1.31","16.96","0.80","6832.00","16.16"
"SIH","17.00","18.95","28.90","0.78","26.6K","17.0K","-0.3%","+31.6%","641.9M","33.9M","4.70M","none","none","none","25.02","-5.87","0.78","25.06","1.22","0.76","none","0.76","706.1M","-62.5M","-161.9M","-22.9%","-16.6%","Dec 31","none","-10.47%","-20.77%","0.96","0.75","34.1M","102.0K","2.2%","129.0K","8.50","12.0K","18.02","17.95","-0.39","0.80","418064.00","-1.19"
"SII","32.30","39.29","84.52","1.50","1.18M","1.36M","-49.5%","-33.4%","1.96B","49.9M","37.5M","none","none","none","17.82","2.35","0.75","63.73","0.80","2.21","16.75","0.62","3.22B","313.0M","118.4M","5.4%","9.2%","Dec 31","none","7.60%","14.37%","2.44","0.65","39.9M","2.29M","6.1%","2.09M","2.98","769.0K","36.29","47.30","30.34","0.80","28563859.00","29.54"
"SILI","16.938","24.19","46.875","1.29","53.0K","38.0K","-40.1%","-20.9%","722.8M","29.9M","5.70M","none","none","none","11.35","2.29","0.17","13.38","4.76","2.13","10.57","1.81","399.8M","84.6M","68.4M","17.2%","21.0%","Dec 31","none","14.84%","21.81%","4.16","0.01","142.3M","52.0K","0.9%","54.0K","2.17","24.0K","21.09","25.60","21.38","0.80","329004.00","20.58"
"SILW","4.50","7.25","9.50","0.35","9,864","9,000","+34.9%","+78.0%","44.7M","6.16M","5.30M","none","none","none","2.04","0.49","0.12","3.76","0.57","3.56","14.65","1.93","25.8M","6.26M","3.39M","13.1%","21.0%","July 31","none","none","none","none","none","none","none","none","none","none","none","7.21","7.69","6.66","0.80","19467.00","5.85"
"SIMG","1.52","1.60","20.125","none","143.5K","191.0K","-90.9%","-88.0%","100.3M","62.7M","41.4M","none","none","none","1.81","-0.70","-0.18","0.96","0.86","0.89","none","1.67","50.0M","-17.0M","-36.4M","-72.8%","-79.9%","Dec 31","none","-36.24%","-43.41%","3.41","0.06","53.0M","217.0K","0.5%","135.0K","1.48","147.0K","2","1.27","-36.50","0.80","536000.00","-37.30"
"SINA","1.02","1.08","9.50","none","128.7K","40.0K","-88.0%","-84.2%","44.7M","41.4M","25.2M","none","none","none","2.90","-0.91","-0.20","0.67","2.65","0.37","none","1.62","26.7M","-28.9M","-36.4M","none","none","June 30","none","-24.25%","-27.24%","8.77","0","109.8M","7,000","0.0%","4,000","0.09","79.0K","1.06","1.38","30.19","0.80","58512.00","29.38"
"SIPX","5.75","8.96","46.00","1.66","165.5K","105.0K","-79.9%","-73.5%","221.6M","24.7M","13.1M","none","none","none","5.43","-0.49","-0.23","4.16","0.29","1.65","none","2.15","96.8M","-19.6M","-11.0M","-11.4%","-20.3%","Dec 31","none","-7.56%","-9.01%","4.31","0.05","7.21M","760.0K","5.8%","682.0K","4.44","171.0K","6.60","8.60","30.30","0.80","1598520.00","29.50"
"SIRI","2.71","3.02","53.188","2.66","799.5K","1.02M","-94.0%","-92.1%","163.3M","54.1M","16.8M","none","none","none","7.61","-4.97","-1.34","none","8.24","0.40","none","none","0","-147.1M","-231.9M","none","none","Dec 31","none","-13.10%","-61.23%","12.16","0.72","444.8M","7.22M","43.0%","7.13M","10.87","664.0K","3.80","2.49","-34.47","0.80","2192220.00","-35.28"
"SITE","2.03","3.00","21.375","4.03","1.76M","812.0K","-78.2%","-71.2%","453.6M","151.2M","71.1M","none","none","none","7.16","-2.31","-1.24","2.90","1.37","0.42","none","1.04","413.1M","4.47M","-337.6M","-81.7%","-31.9%","Dec 31","none","-11.65%","-30.23%","2.78","1.91","206.1M","6.76M","9.5%","5.73M","2.22","3.05M","2.47","2.32","-6.07","0.80","895869.00","-6.88"
"SIVB","15.85","18.77","49.063","1.15","539.5K","673.0K","-61.6%","-49.3%","909.2M","48.4M","34.4M","none","none","none","13.50","2.53","0.48","7.52","8.33","1.39","7.42","2.50","380.6M","none","128.1M","33.7%","none","Dec 31","none","2.48%","21.82%","none","none","none","none","none","none","none","none","20.13","23.44","16.44","0.80","13549503.00","15.64"
"SIVBP","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","23","22.40","-2.61","0.80","101200.00","-3.41"
"SIZ","6.875","8.94","10.34","0.08","14.3K","7,000","+15.4%","+52.2%","74.2M","8.29M","4.10M","0.92","10.29%","none","8.04","0.32","0.09","6.50","0.08","1.11","28.11","1.38","52.5M","29.7M","2.57M","4.9%","35.2%","Dec 31","none","0.90%","3.81%","none","3.13","649.0K","62.0K","1.5%","68.0K","4.77","13.0K","8.87","9.02","1.69","0.80","85152.00","0.89"
"SJI","27.60","31.90","32.96","0.14","7,318","11.0K","+7.2%","+41.5%","375.4M","11.8M","10.9M","1.48","4.64%","none","18.68","2.34","-0.02","70.98","1.20","1.71","13.63","0.45","820.2M","90.3M","27.1M","3.7%","8.5%","Dec 31","none","3.55%","13.00%","0.72","1.39","14.2M","9,000","0.1%","9,000","1.29","7,000","30.68","33.05","7.72","0.80","147264.00","6.92"
"SJM","21.00","26.54","29.00","0.21","24.3K","17.0K","+8.9%","+43.7%","648.1M","24.4M","19.3M","0.64","2.41%","none","10.24","1.23","0.34","26.48","2.09","2.59","21.51","1.00","654.7M","81.6M","30.5M","4.7%","8.2%","Apr 30","none","6.42%","11.73%","3.09","0.54","51.0M","212.0K","1.1%","221.0K","8.15","26.0K","25.88","33.42","29.13","0.80","597828.00","28.33"
"SJNB","33.75","36.23","49.49","0.12","36.8K","22.0K","+3.5%","+36.6%","138.0M","3.81M","3.10M","0.80","2.21%","none","18.52","2.92","0.70","14.17","7.09","1.96","12.41","2.56","56.0M","none","11.5M","20.6%","none","Dec 31","none","1.75%","18.20%","none","none","none","none","none","none","none","none","40.88","40.16","-1.76","0.80","228928.00","-2.56"
"SJR","17.01","19.36","24.05","0.80","44.8K","40.0K","-14.4%","+12.9%","4.49B","231.7M","193.4M","0.03","0.17%","none","9.96","0.34","-0.05","4.37","0.03","1.94","57.11","4.43","919.9M","280.5M","72.2M","14.1%","4.3%","Aug 31","none","2.93%","3.99%","0.81","0.83","6.38M","368.0K","0.2%","207.0K","7.22","51.0K","19.68","18.43","-6.35","0.80","1070592.00","-7.16"
"SJT","9.20","10.55","18.06","0.64","128.3K","166.0K","-14.7%","+12.5%","491.7M","46.6M","21.0M","0.82","7.80%","none","0.83","2.14","0.56","2.15","0.17","12.70","4.93","4.90","100.4M","95.1M","99.6M","99.2%","99.0%","Dec 31","none","197.62%","244.65%","none","0","7.78M","474.0K","2.3%","431.0K","3.82","124.0K","10.82","11.45","5.82","0.80","1548342.00","5.02"
"SJW","69.50","79.75","119.813","0.58","2,773","5,000","-32.7%","-11.2%","242.8M","3.04M","2.00M","2.61","3.27%","none","47.43","3.77","1.37","41.76","0.28","1.68","21.18","1.91","127.2M","38.1M","11.5M","9.0%","20.1%","Dec 31","none","2.91%","7.98%","0.59","0.75","868.0K","1,000","0.1%","1,000","1.00","1,000","80.00","82.01","2.51","0.80","264000.00","1.71"
"SKE","24.75","38.02","48.00","1.60","224.7K","181.0K","+11.2%","+46.8%","1.03B","27.2M","20.1M","none","none","none","15.66","2.88","0.77","7.88","3.74","2.43","13.18","4.83","215.3M","195.2M","80.2M","37.2%","57.9%","Dec 31","none","19.02%","23.52%","1.74","0","101.4M","1.12M","5.6%","993.0K","4.58","245.0K","35.16","43.84","24.69","0.80","5537700.00","23.88"
"SKFR","12.00","15.43","18.05","0.59","2,409","4,000","+18.7%","+56.6%","1.76B","114.1M","98.7M","0.43","2.79%","none","12.59","1.76","0.43","34.97","none","1.23","8.74","0.44","3.98B","515.1M","200.9M","5.2%","8.9%","Dec 31","none","5.62%","15.49%","2.50","0.29","none","8,000","0.0%","8,000","4.00","2,000","13.85","16.5024","19.15","0.80","207750.00","18.35"
"SKI","0.65","1.00","2.938","0.54","16.8K","11.0K","-55.6%","-41.4%","30.7M","30.7M","8.10M","none","none","none","5.20","-2.04","0.19","11.28","0.32","0.19","none","0.09","435.0M","50.1M","-60.7M","-8.7%","0.9%","July 30","none","none","none","none","none","none","none","none","none","none","none","1.04","0.71","-31.73","0.80","7072.00","-32.53"
"SKIL","11.75","23.00","38.94","none","247.8K","296.0K","+32.4%","+74.7%","374.5M","16.3M","8.10M","none","none","none","5.29","-1.21","-0.23","2.39","5.63","4.35","none","9.64","31.4M","-16.5M","-15.8M","-50.3%","-55.0%","Jan 31","none","-32.84%","-45.52%","5.62","0","91.6M","702.0K","8.7%","253.0K","3.21","219.0K","17.45","22.95","31.52","0.80","1778155.00","30.71"
"SKM","13.23","19.00","30.438","1.73","612.3K","619.0K","-20.4%","+5.0%","15.4B","809.8M","364.5M","none","none","none","5.73","0.93","0.93","7.13","1.29","3.31","20.34","2.67","5.65B","1.14B","740.5M","12.4%","20.1%","Dec 31","none","10.64%","19.78%","0.87","0.49","1.05B","739.0K","0.2%","972.0K","1.13","655.0K","18.37","21.08","14.75","0.80","6960393.00","13.95"
"SKO","3.00","8.68","11.00","1.02","105.0K","144.0K","+19.7%","+58.0%","249.5M","28.7M","20.1M","none","none","none","22.97","-1.99","0.09","123.04","2.09","0.38","none","0.07","3.53B","74.4M","-57.1M","-1.6%","-0.6%","Feb 3","none","none","none","none","none","none","none","none","none","none","none","8.00","8.65","8.13","0.80","936800.00","7.32"
"SKP","15.18","16.78","31.40","0.31","9,136","28.0K","-16.9%","+9.7%","156.7M","9.34M","7.20M","0.40","2.38%","none","29.43","-1.90","-3.11","25.29","0.53","0.57","none","0.66","236.3M","none","-17.7M","-7.5%","-13.0%","Dec 31","none","-2.07%","-5.81%","none","0.09","5.19M","22.0K","0.3%","23.0K","3.14","7,000","16.38","15.50","-5.37","0.80","447174.00","-6.18"
"SKS","4.60","6.85","14.23","1.40","410.0K","1.29M","-29.7%","-7.3%","972.9M","142.0M","68.2M","none","none","none","15.96","-0.00","-0.44","44.90","0.14","0.43","none","0.15","6.43B","364.9M","840.0K","0%","2.2%","Feb 3","none","none","none","none","none","none","none","none","none","none","none","5.63","6.75","19.89","0.80","6814552.00","19.09"
"SKT","19.10","20.17","23.625","0.07","26.8K","23.0K","-8.3%","+21.0%","159.9M","7.93M","6.10M","2.44","12.10%","none","10.38","0.46","0.12","13.82","0.03","1.94","43.47","1.46","109.8M","64.6M","3.69M","6.3%","7.2%","Dec 31","none","1.42%","4.07%","none","4.38","216.0K","315.0K","5.2%","332.0K","15.00","21.0K","20.76","20.40","-1.73","0.80","280260.00","-2.54"
"SKX","10.25","11.50","40.30","2.24","656.0K","683.0K","-27.8%","-4.8%","422.0M","36.7M","16.1M","none","none","none","5.01","1.55","0.43","22.00","0.38","2.29","7.43","0.52","836.2M","116.7M","58.9M","7.0%","12.8%","Dec 31","none","18.55%","41.93%","1.61","0.59","13.8M","2.40M","14.9%","1.15M","4.55","527.0K","10.48","10.82","3.24","0.80","6788944.00","2.44"
"SKY","18.563","26.80","29.50","0.45","8,909","10.0K","+28.4%","+69.4%","224.9M","8.39M","4.00M","0.72","2.69%","none","22.88","1.31","0.55","54.69","16.85","1.17","20.40","0.49","463.8M","14.1M","11.2M","2.4%","2.2%","May 31","none","4.73%","5.84%","4.75","0","141.4M","23.0K","0.6%","16.0K","1.92","12.0K","26.80","25.40","-5.22","0.80","415400.00","-6.03"
"SKYE","7.30","8.22","15.625","0.28","13.0K","7,000","-15.7%","+11.3%","425.2M","51.7M","39.3M","none","none","none","1.58","-0.56","-0.32","0.80","0.56","5.19","none","10.26","42.1M","-19.9M","-29.4M","-69.8%","-59.9%","Dec 31","none","-12.37%","-29.62%","1.62","1.22","29.8M","30.0K","0.1%","30.0K","3.33","9,000","7.61","7.99","4.99","0.80","12937.00","4.19"
"SKYF","12.614","19.82","20.90","0.51","125.3K","116.0K","+30.2%","+71.8%","1.63B","82.2M","70.7M","0.76","3.83%","none","7.67","1.31","0.35","7.73","3.28","2.58","15.14","2.56","648.5M","none","109.8M","16.9%","none","Dec 31","none","1.31%","18.17%","none","none","none","none","none","none","none","none","20.40","19.93","-2.30","0.80","3431280.00","-3.11"
"SKYW","9.75","18.75","34.10","0.97","729.4K","848.0K","-23.6%","+0.9%","1.06B","56.6M","33.4M","0.08","0.43%","none","9.12","1.05","0.31","9.83","5.08","2.06","17.93","1.91","550.4M","115.7M","58.2M","10.6%","14.3%","Mar 31","none","8.98%","12.70%","3.79","0.16","287.6M","1.10M","3.3%","648.0K","3.91","281.0K","18.56","18.25","-1.67","0.80","15018752.00","-2.47"
"SL","4.51","4.51","14.99","0.47","5,273","10.0K","-59.0%","-45.9%","25.7M","5.70M","2.70M","0.10","2.22%","none","6.86","-0.33","-0.48","26.36","none","0.66","none","0.17","150.1M","3.85M","-1.86M","-1.2%","-0.6%","Dec 31","none","-1.64%","-4.36%","0.86","0.98","none","0","none","0","none","7,000","5.50","6.70","21.82","0.80","8800.00","21.01"
"SLA","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","12.73","13.28","4.32","0.80","334799.00","3.52"
"SLAB","10.125","12.57","42.00","none","269.0K","577.0K","-68.6%","-58.5%","608.4M","48.4M","12.6M","none","none","none","3.25","-0.07","-0.11","1.88","2.01","3.87","none","6.68","89.7M","11.2M","-2.64M","-2.9%","-1.3%","Dec 30","none","-1.54%","-1.75%","9.49","0.03","97.2M","4.30M","34.2%","4.11M","20.80","207.0K","11","24.40","121.82","0.80","8946300.00","121.01"
"SLB","40.84","45.10","86.375","1.05","3.62M","4.26M","-44.8%","-27.1%","25.9B","573.9M","545.2M","0.75","1.66%","none","14.07","1.00","-0.16","20.86","2.62","3.21","44.92","2.16","12.1B","2.81B","585.1M","4.9%","7.6%","Dec 31","none","3.30%","7.17%","1.26","0.97","1.51B","11.0M","2.0%","8.09M","4.08","2.70M","44.80","48.42","8.08","0.80","125216000.00","7.28"
