"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"HZD","none","26.06","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","1,492","26.10","26.00","-0.38","-19.26","37845.00","18.88"
"HZK","25.15","26.75","27.15","N/A","1,991","2,211","-1.44%","-0.37%","N/A","NaN","N/A","N/A","N/A","N/A","0.00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1,400","26.00","26.88","3.38","-19.26","123448.00","22.65"
"HZO","5.50","6.05","10.63","3.50","115,935","104,822","-16.55%","-15.48%","140.80M","23.27M","21.85M","N/A","N/A","N/A","8.90","-0.34","-0.34","21.78","1.16","0.64","N/A","0.27","485.51M","1.68M","-7.66M","-1.58%","-1.02%","Sep 30","Jun 30, 2011","-0.89%","-3.77%","1.68","52.64","27.04M","2.12M","11.50%","2.24M","14.70","102,625","6.18","8.14","31.72","-19.26","954655.50","50.98"
"IACI","25.08","40.32","43.80","0.52","1,274,350","1,333,400","50.45%","51.52%","3.43B","84.96M","78.31M","N/A","N/A","Aug 21, 2008","28.31","1.72","1.72","19.13","10.73","1.42","23.44","1.89","1.81B","221.40M","58.35M","9.11%","7.97%","Dec 31","Jun 30, 2011","2.50%","2.08%","2.83","3.79","911.86M","4.86M","N/A","4.95M","3.70","1,191,084","37.88","40.83","7.79","-19.26","43763635.24","27.05"
"IAE","none","14.33","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","73,335","12.545","14.67","16.94","-19.26","3469395.02","36.20"
"IAF","9.60","10.08","13.65","1.53","80,717","59,822","-14.86%","-13.79%","219.49M","21.78M","N/A","0.27","2.60%","N/A","12.50","1.62","1.62","0.47","0.25","0.81","6.21","24.17","9.10M","N/A","31.30M","343.86%","67.67%","Oct 31","Apr 30, 2011","1.77%","14.42%","37.28","N/A","5.42M","108.90K","N/A","188.46K","1.00","83,835","8.94","10.31","15.32","-19.26","1344674.34","34.59"
"IAG","16.06","20.16","23.88","0.58","2,865,860","3,477,710","15.00%","16.07%","7.56B","375.13M","316.03M","0.10","0.50%","N/A","8.91","2.20","2.20","4.03","2.87","2.36","9.15","5.25","1.51B","691.11M","418.87M","54.83%","35.19%","Dec 31","Jun 30, 2011","9.28%","15.06%","5.12","N/A","1.08B","1.78M","N/A","1.79M","0.60","3,626,263","18.80","21.50","14.36","-19.26","80516170.00","33.62"
"IAH","none","54.10","none","none","none","none","none","none","1.49%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","Merrill Lynch","30.29M","none","none","none","none","none","none","none","none","none","800","54.00","59.76","10.67","-19.26","464400.00","29.93"
"IAI","none","20.41","none","none","none","none","none","none","-21.07%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","58.22M","none","none","none","none","none","none","none","none","none","34,921","19.03","22.29","17.13","-19.26","849993.98","36.39"
"IAK","none","24.17","none","none","none","none","none","none","-12.49%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","57.51M","none","none","none","none","none","none","none","none","none","9,244","25.03","29.24","16.82","-19.26","186022.96","36.08"
"IART","34.92","36.50","52.90","1.13","224,068","234,956","-6.41%","-5.34%","1.00B","27.52M","19.82M","N/A","N/A","May 26, 1998","18.91","1.57","1.57","25.61","4.99","1.90","23.26","1.31","755.15M","159.56M","47.48M","6.29%","15.38%","Dec 31","Jun 30, 2011","6.93%","9.70%","4.20","94.86","137.28M","1.68M","N/A","1.62M","8.30","230,268","33.93","32.06","-5.51","-19.26","9662212.17","13.75"
"IAT","none","17.80","none","none","none","none","none","none","-20.16%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","96.15M","none","none","none","none","none","none","none","none","none","20,634","17.43","20.44","17.27","-19.26","1116269.49","36.53"
"IAU","none","16.02","none","none","none","none","none","none","28.20%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","9.75B","none","none","none","none","none","none","none","none","none","33,240,786","16.12","16.77","4.03","-19.26","135610499.44","23.30"
"IBA","18.14","22.13","28.88","1.16","11,799","16,433","14.96%","16.03%","1.11B","49.98M","8.63M","0.49","2.20%","N/A","23.67","2.00","2.00","36.44","6.25","0.95","11.08","0.61","1.82B","171.54M","99.65M","5.48%","6.64%","Dec 31","Jun 30, 2011","5.02%","8.76%","4.26","4.50","312.48M","42.46K","N/A","34.88K","3.20","11,969","21.67","22.73","4.89","-19.26","609382.07","24.15"
"IBB","none","94.79","none","none","none","none","none","none","2.99%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","1.35B","none","none","none","none","none","none","none","none","none","963,218","89.12","98.23","10.22","-19.26","64248033.92","29.49"
"IBCA","1.91","2.75","3.75","1.54","26,706","14,178","34.80%","35.87%","58.10M","21.13M","16.23M","N/A","N/A","N/A","7.91","0.23","0.23","2.07","0.68","0.33","12.06","1.53","36.06M","N/A","3.96M","15.69%","61.51%","Dec 31","Jun 30, 2011","0.27%","3.18%","N/A","N/A","14.46M","19.07K","0.10%","18.84K","0.60","17,140","2.53","2.79","10.28","-19.26","4807.00","29.54"
"IBCP","1.00","1.96","4.75","2.40","39,246","10,833","20.99%","22.06%","16.47M","8.40M","N/A","N/A","N/A","Aug 31, 2006","4.39","-2.82","-2.82","15.57","38.26","0.41","N/A","0.12","121.92M","N/A","-22.08M","-14.86%","5.17%","Dec 31","Jun 30, 2011","-0.72%","-14.85%","N/A","N/A","321.52M","685.14K","N/A","702.72K","18.20","15,787","1.81","1.72","-4.97","-19.26","53351.56","14.29"
"IBCPO","none","15.24","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","100","13.45","11.1799","-16.88","-19.26","1345.00","2.39"
"IBI","12.53","13.24","23.32","1.76","196,808","224,867","-26.40%","-25.33%","441.67M","33.36M","30.84M","N/A","N/A","N/A","15.48","0.88","0.88","35.67","2.48","0.84","15.03","0.36","1.19B","104.27M","30.00M","2.53%","6.91%","Dec 31","Jul 1, 2011","5.11%","6.04%","3.05","58.31","82.79M","1.08M","4.40%","1.00M","4.50","309,365","12.35","14.90","20.65","-19.26","3080337.00","39.91"
"IBIO","1.59","1.75","6.06","2.64","33,102","24,211","-25.53%","-24.46%","56.67M","32.38M","20.05M","N/A","N/A","N/A","0.02","-0.44","-0.44","0.01","0.12","87.37","N/A","305.43","176.00K","-7.42M","-13.14M","N/A","-4,425.19%","Jun 30","Mar 31, 2011","-71.97%","-621.94%","0.57","N/A","3.84M","748.75K","5.30%","866.22K","22.20","23,700","1.43","2.03","41.96","-19.26","33963.93","61.22"
"IBKC","42.51","43.83","61.30","0.66","220,583","222,567","-11.92%","-10.85%","1.32B","30.22M","29.43M","1.36","3.10%","Aug 16, 2005","49.88","1.69","1.69","14.72","10.01","0.87","25.90","3.29","399.30M","N/A","45.89M","11.72%","19.71%","Dec 31","Jun 30, 2011","0.43%","3.34%","N/A","N/A","302.55M","2.75M","10.50%","2.77M","9.70","261,958","45.95","51.72","12.56","-19.26","18636401.00","31.82"
"IBKR","13.00","14.20","19.49","0.76","667,611","653,422","-17.73%","-16.66%","647.02M","45.56M","44.35M","0.40","2.80%","N/A","12.18","0.21","0.21","27.11","435.73","1.18","68.27","0.57","1.15B","N/A","8.77M","0.76%","49.99%","Dec 31","Jun 30, 2011","1.71%","10.52%","1.18","43.15","19.85B","893.36K","2.80%","1.35M","1.10","630,417","13.39","15.38","14.86","-19.26","10925570.50","34.12"
"IBM","132.34","169.34","185.63","0.70","6,731,800","6,667,500","26.27%","27.34%","202.24B","1.19B","1.19B","3.00","1.80%","May 27, 1999","19.36","12.32","12.32","84.97","9.87","8.71","13.75","1.93","104.56B","25.80B","15.37B","14.70%","20.02%","Dec 31","Jun 30, 2011","12.06%","69.26%","1.18","128.27","11.79B","21.84M","1.80%","17.15M","2.60","5,586,589","173.29","184.63","6.54","-19.26","1531530261.69","25.81"
"IBN","33.59","34.68","58.22","2.13","1,885,630","2,035,530","-29.57%","-28.50%","19.97B","575.89M","551.81M","0.62","1.80%","N/A","19.57","2.14","2.14","14.02","13.75","1.74","16.21","2.42","7.98B","N/A","1.22B","15.35%","21.13%","Mar 31","Mar 31, 2011","1.23%","11.57%","N/A","N/A","7.92B","4.33M","N/A","3.69M","2.00","1,862,346","33.46","37.16","11.06","-19.26","60780257.30","30.32"
"IBND","none","32.34","none","none","none","none","none","none","8.79%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","State Street Global Advisors","55.59M","none","none","none","none","none","none","none","none","none","89,849","32.23","34.14","5.93","-19.26","502916.92","25.19"
"IBOC","12.62","13.08","21.20","1.54","233,222","241,178","-22.97%","-21.90%","883.19M","67.52M","53.34M","0.38","2.90%","May 17, 2007","20.03","1.73","1.73","7.58","3.29","0.65","7.56","1.71","512.97M","N/A","116.91M","25.37%","43.48%","Dec 31","Jun 30, 2011","1.13%","8.62%","N/A","N/A","221.92M","4.55M","8.60%","4.47M","15.10","261,754","12.49","18.12","45.08","-19.26","5358747.07","64.34"
"ICA","4.34","4.66","11.42","1.72","291,149","260,867","-52.98%","-51.91%","752.20M","161.42M","141.97M","N/A","N/A","Aug 31, 2007","7.12","0.46","0.46","16.44","2.30","0.64","10.13","0.27","2.66B","307.00M","74.55M","2.80%","6.75%","Dec 31","Jun 30, 2011","2.06%","6.64%","1.18","203.62","371.43M","810.20K","N/A","820.81K","1.90","364,054","4.08","5.33","30.64","-19.26","1893087.36","49.90"
"ICAD","0.40","0.59","1.77","1.24","105,957","59,856","-65.29%","-64.22%","32.26M","54.68M","43.74M","N/A","N/A","N/A","1.18","-0.28","-0.28","0.52","0.14","0.51","N/A","1.26","25.95M","-8.85M","-13.60M","-52.40%","-43.38%","Dec 31","Jun 30, 2011","-9.00%","-20.95%","1.16","N/A","7.68M","78.16K","0.20%","126.14K","0.80","33,989","0.42","0.72","71.43","-19.26","31962.00","90.69"
"ICB","15.80","17.39","18.45","0.12","15,697","13,867","-1.14%","-0.07%","157.00M","9.03M","N/A","0.87","5.00%","N/A","17.96","1.42","1.42","1.02","1.13","0.97","12.26","17.08","9.24M","N/A","12.81M","138.69%","88.57%","Sep 30","Mar 31, 2011","3.04%","8.00%","1.21","0.24","10.24M","13.62K","N/A","5.66K","0.80","24,756","16.89","17.39","2.96","-19.26","338931.63","22.22"
"ICE","102.07","122.10","135.38","0.86","698,295","807,944","16.81%","17.88%","8.97B","73.46M","71.36M","N/A","N/A","N/A","41.53","6.00","6.00","16.77","10.30","2.96","20.35","7.33","1.23B","834.30M","445.72M","36.19%","59.09%","Dec 31","Jun 30, 2011","1.56%","15.84%","1.02","14.85","756.67M","1.94M","2.70%","1.75M","2.00","1,170,318","117.70","129.88","10.35","-19.26","99800654.80","29.61"
"ICF","none","62.83","none","none","none","none","none","none","7.79%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","2.43B","none","none","none","none","none","none","none","none","none","854,599","58.40","70.58","20.86","-19.26","47700828.00","40.12"
"ICFI","18.62","20.33","28.13","0.37","113,594","95,033","-15.47%","-14.40%","401.72M","19.76M","19.11M","N/A","N/A","N/A","18.86","1.57","1.57","40.89","0.14","1.07","12.95","0.50","798.79M","74.98M","31.24M","3.91%","6.64%","Dec 31","Jun 30, 2011","5.78%","8.84%","1.68","17.01","2.68M","717.92K","4.30%","669.12K","5.70","92,779","17.79","23.38","31.42","-19.26","1902676.08","50.69"
"ICGE","8.55","9.06","14.50","1.86","190,563","175,889","-16.80%","-15.73%","334.91M","36.97M","35.83M","N/A","N/A","May 10, 2004","6.40","0.39","0.39","3.61","3.58","1.40","23.53","2.50","132.58M","-623.00K","14.11M","11.10%","-3.76%","Dec 31","Jun 30, 2011","-1.10%","6.24%","5.35","6.98","132.30M","1.34M","N/A","1.33M","5.80","189,298","9.22","10.75","16.59","-19.26","3482827.34","35.86"
"ICGN","1.03","5.99","8.40","0.34","569,683","24,211","383.07%","384.14%","53.02M","8.85M","N/A","N/A","N/A","Sep 22, 2010","1.48","-0.83","-0.83","1.31","1.57","4.04","N/A","5.94","8.90M","-5.57M","-5.65M","-63.49%","-70.63%","Dec 31","Jun 30, 2011","-24.99%","-45.45%","5.62","1.97","13.86M","310.18K","N/A","405.03K","1.60","10,100","5.97","0.00","-100.00","-19.26","32494.71","-80.74"
"ICH","3.37","4.92","6.50","1.62","4,603","4,356","23.31%","24.38%","32.54M","6.61M","1.86M","N/A","N/A","N/A","1.25","-0.33","-0.33","13.11","0.75","3.99","N/A","0.39","85.73M","N/A","-2.16M","-2.51%","-1.58%","Mar 31","Jun 30, 2011","-12.16%","-23.28%","1.51","12.01","4.97M","5.74K","0.30%","5.43K","1.00","3,600","4.99","4.90","-1.80","-19.26","16716.50","17.46"
"ICI","none","44.85","none","none","none","none","none","none","-3.53%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iPath","18.83M","none","none","none","none","none","none","none","none","none","200","44.57","46.2611","3.79","-19.26","98989.97","23.06"
"ICLK","3.90","5.70","8.93","1.06","231,809","175,467","39.36%","40.43%","140.86M","24.71M","17.22M","N/A","N/A","Oct 27, 2009","1.66","0.18","0.18","4.93","0.54","3.37","32.20","1.17","118.16M","10.85M","4.70M","3.98%","8.33%","Dec 31","Jun 30, 2011","10.73%","13.01%","2.20","15.89","13.22M","1.44M","N/A","1.43M","5.90","166,144","5.02","7.40","47.41","-19.26","888208.68","66.67"
"ICLN","none","9.67","none","none","none","none","none","none","-15.61%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","55.86M","none","none","none","none","none","none","none","none","none","13,934","8.74","9.80","12.13","-19.26","246135.88","31.39"
"ICLR","16.65","17.40","26.22","0.43","333,766","326,422","-23.08%","-22.01%","1.05B","60.44M","58.05M","N/A","N/A","Aug 13, 2008","12.00","1.02","1.02","15.28","3.57","1.43","17.11","1.13","919.52M","101.88M","61.92M","6.73%","7.78%","Dec 31","Jun 30, 2011","4.72%","9.36%","2.08","N/A","215.56M","1.02M","N/A","1.25M","3.00","248,961","16.01","16.80","4.93","-19.26","5647671.59","24.20"
"ICN","none","24.88","none","none","none","none","none","none","0.90%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","WisdomTree Trust","24.10M","none","none","none","none","none","none","none","none","none","9,612","24.86","25.45","2.37","-19.26","50590.10","21.64"
"ICON","15.95","16.69","26.05","1.52","759,697","603,378","-4.08%","-3.01%","1.22B","73.19M","64.99M","N/A","N/A","Feb 16, 1993","15.61","1.63","1.63","5.04","3.17","1.03","10.23","3.22","366.49M","224.56M","122.51M","33.43%","58.52%","Dec 31","Jun 30, 2011","6.67%","11.70%","0.89","50.98","231.63M","8.92M","12.50%","9.62M","9.70","544,322","14.56","17.95","23.28","-19.26","12587731.52","42.55"
"ICS","11.99","13.33","13.90","0.00","6,148","5,111","-3.41%","-2.34%","45.31M","3.40M","N/A","0.66","4.90%","N/A","13.61","N/A","N/A","N/A","N/A","0.99","N/A","17.84","2.56M","N/A","-678.05K","-26.46%","87.82%","Feb 28","Oct 31, 2010","N/A","N/A","2.72","8.75","N/A","3.18K","N/A","5.28K","0.60","4,207","13.3875","13.251","-1.02","-19.26","21875.18","18.24"
"ICUI","35.03","36.81","45.99","0.31","92,362","53,067","-0.08%","0.99%","514.13M","13.97M","12.35M","N/A","N/A","Mar 18, 2002","21.99","2.61","2.61","22.00","8.65","1.66","14.10","1.69","300.62M","75.51M","36.53M","12.15%","19.20%","Dec 31","Jun 30, 2011","11.40%","13.24%","8.92","N/A","120.81M","2.17M","N/A","2.14M","21.30","46,912","35.99","39.31","9.22","-19.26","3343147.09","28.49"
"IDA","33.88","37.63","40.71","0.42","331,174","515,656","8.41%","9.48%","1.87B","49.71M","49.21M","1.20","3.20%","N/A","31.45","2.81","2.81","21.00","1.17","1.18","13.40","1.79","1.03B","334.62M","138.17M","13.44%","21.18%","Dec 31","Jun 30, 2011","3.05%","9.19%","0.96","99.28","58.32M","1.96M","4.00%","1.83M","4.90","435,476","37.59","40.38","7.42","-19.26","32444304.90","26.69"
"IDCC","28.03","57.81","82.50","0.52","2,522,030","1,717,690","101.92%","102.99%","2.63B","45.44M","44.90M","0.40","0.70%","N/A","9.29","2.43","2.43","7.48","15.43","5.97","23.83","7.51","335.54M","196.50M","110.32M","32.88%","52.22%","Dec 31","Jun 30, 2011","11.04%","32.11%","4.81","44.85","701.11M","8.01M","17.80%","7.51M","2.50","1,241,437","44.45","43.45","-2.25","-19.26","72012467.10","17.01"
"IDE","none","16.39","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","66,832","15.00","17.58","17.20","-19.26","1595220.00","36.46"
"IDG","16.73","19.29","24.98","N/A","199,188","151,378","-22.59%","-21.52%","72.98B","3.78B","3.78B","N/A","N/A","N/A","14.53","1.34","1.34","19.16","95.08","1.35","14.44","1.02","72.47B","N/A","5.08B","9.29%","14.95%","Dec 31","Jun 30, 2011","0.41%","12.06%","1.55","665.92","359.72B","N/A","N/A","N/A","N/A","202,445","17.90","20.70","15.64","-19.26","4446574.80","34.91"
"IDIX","2.67","5.55","7.05","0.51","632,351","532,656","85.62%","86.69%","533.65M","96.15M","60.35M","N/A","N/A","N/A","0.09","-0.66","-0.66","0.14","0.82","58.70","N/A","46.08","11.27M","-43.28M","-51.23M","N/A","-419.76%","Dec 31","Jun 30, 2011","-32.95%","-6,918.43%","5.32","N/A","78.35M","3.93M","N/A","3.50M","5.10","523,003","4.55","6.00","31.87","-19.26","2766431.85","51.13"
"IDN","0.82","1.03","1.87","1.05","17,642","20,944","-7.21%","-6.14%","28.28M","27.46M","15.40M","N/A","N/A","N/A","0.71","-0.07","-0.07","0.47","0.05","1.42","N/A","2.20","12.63M","-505.55K","-1.73M","-13.73%","-12.99%","Dec 31","Jun 30, 2011","-4.33%","-8.72%","1.28","1.03","1.47M","237.81K","N/A","237.41K","13.20","1,827","0.95","0.96","1.05","-19.26","25552.15","20.32"
"IDRA","1.11","1.22","3.73","1.44","15,409","13,867","-64.43%","-63.36%","33.71M","27.63M","21.72M","N/A","N/A","Jun 30, 2006","0.78","-0.88","-0.88","0.23","0.85","1.43","N/A","4.96","6.19M","-23.48M","-23.85M","N/A","-387.67%","Dec 31","Jun 30, 2011","-48.49%","-96.20%","6.65","N/A","23.51M","50.28K","0.20%","163.83K","3.00","7,632","1.10","1.64","49.09","-19.26","647.90","68.35"
"IDSA","5.55","6.05","16.63","1.89","24,220","11,544","-55.35%","-54.28%","41.99M","6.94M","4.30M","N/A","N/A","Jun 2, 2010","6.33","0.94","0.94","50.68","0.30","0.95","6.44","0.12","347.17M","16.36M","6.42M","1.85%","3.44%","Dec 31","Jun 30, 2011","8.09%","18.27%","5.04","97.10","2.08M","226.09K","4.90%","232.83K","6.20","28,441","5.70","5.90","3.51","-19.26","33972.00","22.77"
"IDSY","1.93","4.69","5.94","1.27","38,874","19,578","143.01%","144.08%","51.84M","11.05M","5.49M","N/A","N/A","N/A","3.68","-0.75","-0.75","2.70","1.35","1.30","N/A","1.78","29.89M","-6.30M","-8.33M","-27.87%","-28.00%","Dec 31","Jun 30, 2011","-9.10%","-18.58%","3.14","N/A","14.90M","38.13K","0.50%","21.86K","0.50","13,159","4.80","5.49","14.38","-19.26","71462.40","33.64"
"IDT","13.43","19.83","30.46","1.78","183,395","126,456","7.60%","8.67%","455.89M","22.99M","15.50M","0.92","4.80%","Feb 25, 2009","9.63","1.52","1.52","73.51","11.88","2.01","13.09","0.29","1.51B","50.02M","34.02M","2.25%","1.69%","Jul 31","Apr 30, 2011","2.92%","16.21%","1.42","16.88","273.10M","601.50K","4.90%","607.00K","3.20","125,711","18.87","11.50","-39.06","-19.26","2815913.49","-19.79"
"IDTI","5.13","5.72","8.74","1.55","1,878,250","1,932,080","0.35%","1.42%","836.12M","146.18M","145.87M","N/A","N/A","Sep 18, 1995","4.03","0.46","0.46","4.10","1.97","1.37","12.33","1.30","618.92M","70.06M","69.90M","11.29%","7.58%","Apr 3","Jul 3, 2011","4.01%","11.80%","4.33","N/A","287.22M","6.78M","N/A","6.30M","2.80","1,504,097","4.72","6.08","28.81","-19.26","13317678.24","48.08"
"IDU","none","81.18","none","none","none","none","none","none","9.60%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","572.99M","none","none","none","none","none","none","none","none","none","167,238","79.69","85.30","7.04","-19.26","20270426.54","26.30"
"IDV","none","28.10","none","none","none","none","none","none","-0.22%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","581.31M","none","none","none","none","none","none","none","none","none","289,709","27.59","31.81","15.30","-19.26","7005156.18","34.56"
"IDX","none","24.88","none","none","none","none","none","none","10.12%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","Van Eck","711.17M","none","none","none","none","none","none","none","none","none","910,734","23.57","29.56","25.41","-19.26","33929957.80","44.68"
"IDXX","59.64","72.55","87.29","1.18","406,835","433,078","19.80%","20.87%","4.12B","56.84M","56.26M","N/A","N/A","Nov 27, 2007","10.71","2.65","2.65","20.26","2.80","6.74","27.38","3.53","1.16B","272.11M","156.33M","13.43%","19.37%","Dec 31","Jun 30, 2011","15.79%","27.60%","1.66","22.58","159.40M","4.37M","9.30%","3.50M","8.90","637,330","66.13","71.99","8.86","-19.26","27589237.61","28.12"
"IEC","4.07","5.40","9.88","1.54","21,080","7,300","8.00%","9.07%","52.91M","9.80M","8.00M","N/A","N/A","N/A","3.15","0.58","0.58","13.34","N/A","1.68","9.33","0.41","125.64M","12.72M","5.76M","4.58%","7.98%","Sep 30","Jul 1, 2011","8.89%","21.11%","2.28","147.00","N/A","18.19K","0.20%","26.39K","0.50","8,200","5.07","5.95","17.36","-19.26","79117.35","36.62"
"IEF","none","105.53","none","none","none","none","none","none","11.72%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","3.55B","none","none","none","none","none","none","none","none","none","1,764,652","105.82","103.48","-2.21","-19.26","262721642.04","17.05"
"IEI","none","121.84","none","none","none","none","none","none","7.00%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","2.03B","none","none","none","none","none","none","none","none","none","158,486","121.79","121.31","-0.39","-19.26","93991310.71","18.87"
"IEO","none","52.47","none","none","none","none","none","none","-0.92%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","385.28M","none","none","none","none","none","none","none","none","none","251,131","48.73","63.92","31.17","-19.26","15810448.50","50.43"
"IEP","33.18","35.99","46.97","0.77","11,009","7,744","-3.69%","-2.62%","3.08B","85.57M","6.33M","0.40","1.10%","N/A","47.57","10.28","10.28","136.92","30.47","0.77","3.50","0.27","11.57B","3.12B","906.00M","7.82%","23.02%","Dec 31","Jun 30, 2011","7.92%","29.98%","1.23","89.72","2.61B","12.28K","N/A","15.15K","0.80","8,451","36.51","43.93","20.32","-19.26","484889.31","39.59"
"IESC","N/A","2.01","N/A","1.73","N/A","N/A","N/A","none","30.03M","14.94M","5.82M","N/A","N/A","N/A","5.34","-2.39","-2.39","32.26","1.54","0.35","N/A","0.06","466.52M","-30.53M","-34.61M","-7.42%","-6.93%","Sep 30","Jun 30, 2011","-10.70%","-36.04%","1.89","13.39","23.04M","204.06K","N/A","205.50K","33.90","1,927","2.00","2.44","22.00","-19.26","5200.00","41.26"
"IEV","none","31.12","none","none","none","none","none","none","-5.85%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","1.11B","none","none","none","none","none","none","none","none","none","314,786","30.89","35.82","15.96","-19.26","13017293.12","35.22"
"IEX","30.09","31.11","47.50","1.33","492,683","574,400","-11.64%","-10.57%","2.58B","83.08M","81.83M","0.68","2.20%","May 22, 2007","18.21","2.13","2.13","20.43","2.44","1.67","14.60","1.52","1.66B","364.32M","176.71M","10.74%","18.27%","Dec 31","Jun 30, 2011","7.38%","12.80%","2.33","58.17","202.96M","2.08M","2.60%","2.45M","3.70","722,567","29.80","35.45","18.96","-19.26","23481923.20","38.22"
"IEZ","none","45.13","none","none","none","none","none","none","-0.21%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","536.97M","none","none","none","none","none","none","none","none","none","540,500","41.21","53.99","31.01","-19.26","19244451.85","50.28"
"IF","none","11.65","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","46,390","11.35","12.43","9.52","-19.26","2188518.35","28.78"
"IFAS","none","24.01","none","none","none","none","none","none","-8.79%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","25.44M","none","none","none","none","none","none","none","none","none","530","22.9756","26.868","16.94","-19.26","89673.77","36.20"
"IFF","47.97","56.29","66.29","0.91","1,003,430","925,033","14.85%","15.92%","4.55B","80.87M","79.79M","1.24","2.20%","Jan 20, 1994","14.66","3.59","3.59","34.11","1.55","3.84","15.68","1.66","2.73B","538.97M","290.95M","10.72%","16.93%","Dec 31","Jun 30, 2011","10.08%","28.76%","2.29","82.75","125.64M","2.45M","N/A","2.37M","1.70","1,236,236","55.77","60.56","8.59","-19.26","67034703.45","27.85"
"IFGL","none","24.87","none","none","none","none","none","none","-2.83%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","378.40M","none","none","none","none","none","none","none","none","none","47,430","23.93","27.50","14.92","-19.26","2895601.79","34.18"
"IFMI","1.78","2.26","5.65","0.85","17,134","7,778","-49.33%","-48.26%","31.93M","14.13M","10.71M","0.20","8.30%","Dec 17, 2009","4.63","-0.05","-0.05","9.74","15.36","0.52","N/A","0.33","103.74M","-749.00K","-376.00K","-0.36%","-2.71%","Dec 31","Jun 30, 2011","-0.47%","-1.24%","1.34","211.35","217.02M","148.50K","1.80%","147.55K","5.70","8,423","1.86","2.00","7.53","-19.26","27639.60","26.79"
"IFN","23.35","24.00","40.94","1.43","313,446","353,733","-34.30%","-33.23%","1.03B","42.99M","N/A","0.02","0.10%","N/A","32.33","2.59","2.59","0.50","1.08","0.73","9.26","47.55","21.37M","N/A","111.45M","521.43%","1.74%","Dec 31","Jun 30, 2011","0.02%","7.51%","2.66","N/A","46.60M","597.74K","N/A","260.79K","1.60","280,578","22.44","24.89","10.92","-19.26","5425879.80","30.18"
